Isodecoder	Genome	Position	Library	EndType	Abundance
LeuTAG	plastid	45	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00732540913809796
LeuTAG	plastid	46	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	46	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	46	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	46	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	46	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	46	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	47	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	47	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	47	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	47	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	47	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	47	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	48	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	48	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	48	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	48	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	48	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	48	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	49	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	49	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	49	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	49	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	49	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	49	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	50	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	50	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	50	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	50	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	50	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	50	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	51	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	51	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	51	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	51	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	51	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	51	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	52	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	52	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	52	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	52	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	52	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	52	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	53	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	53	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	53	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	53	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	53	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	53	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	54	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	54	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	54	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	54	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	54	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	54	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	55	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	55	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	55	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	55	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	55	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	55	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	56	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	56	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	56	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	56	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	56	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	56	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	57	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	57	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	57	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	57	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	57	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	57	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	58	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	58	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	58	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	58	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	58	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	58	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	59	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	59	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	59	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	59	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	59	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	59	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	60	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	60	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	60	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	60	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	60	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	60	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	61	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	61	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	61	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	61	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	61	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	61	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	62	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	62	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	62	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	62	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	62	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	62	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	63	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	63	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	63	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	63	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	63	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	63	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	64	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	64	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	64	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	64	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	64	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	64	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	65	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	65	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	65	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	65	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	65	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	65	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	66	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	66	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	66	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	66	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	66	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	66	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	67	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	67	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	67	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	67	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	67	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	67	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	68	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	68	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	68	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	68	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	68	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	68	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	69	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	69	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	69	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	69	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	69	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	69	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	70	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	70	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	70	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	70	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	70	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	70	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	71	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	71	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	71	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	71	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	71	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	71	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	72	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	72	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	72	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	72	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	72	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	72	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	73	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	73	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	73	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	73	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	73	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	73	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	74	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	74	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	74	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	74	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	74	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	74	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	75	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	75	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	75	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	75	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	75	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	75	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	76	MSR_At1a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	76	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	76	MSR_At2a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	76	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0
LeuTAG	plastid	76	MSR_At3a.bbmerge.map-pos-count.txt	CC	0
LeuTAG	plastid	76	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0
ArgTCT	nuclear	1	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.156419138341632
ArgTCT	nuclear	1	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.14679825053269
ArgTCT	nuclear	1	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.215198872494606
ArgTCT	nuclear	1	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.19782458837381
ArgTCT	nuclear	1	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.222328762166661
ArgTCT	nuclear	1	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.211435215265192
ArgTCT	nuclear	2	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00205672223424984
ArgTCT	nuclear	2	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00196254345631939
ArgTCT	nuclear	2	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00212030881674296
ArgTCT	nuclear	2	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00240356752865675
ArgTCT	nuclear	2	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00211672757535188
ArgTCT	nuclear	2	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00312325456804477
ArgTCT	nuclear	3	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.000757739770513098
ArgTCT	nuclear	3	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00056072670180554
ArgTCT	nuclear	3	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00076081669306659
ArgTCT	nuclear	3	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.000744251874355643
ArgTCT	nuclear	3	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00117595976408438
ArgTCT	nuclear	3	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.000626930661468842
ArgTCT	nuclear	4	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.000432994154578913
ArgTCT	nuclear	4	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.000168218010541662
ArgTCT	nuclear	4	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.000299337715304888
ArgTCT	nuclear	4	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.000689348047558915
ArgTCT	nuclear	4	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.000633209103737743
ArgTCT	nuclear	4	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.000273569743186404
ArgTCT	nuclear	5	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.000108248538644728
ArgTCT	nuclear	5	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.000252327015812493
ArgTCT	nuclear	5	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.000411589358544221
ArgTCT	nuclear	5	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.000451431464773095
ArgTCT	nuclear	5	MSR_At3a.bbmerge.map-pos-count.txt	CC	-5.42750660346637e-05
ArgTCT	nuclear	5	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.000284968482485837
ArgTCT	nuclear	6	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.000162372807967092
ArgTCT	nuclear	6	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.000392508691263878
ArgTCT	nuclear	6	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.000286865310500518
ArgTCT	nuclear	6	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00047583316557164
ArgTCT	nuclear	6	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.000542750660346637
ArgTCT	nuclear	6	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.000592734443570541
ArgTCT	nuclear	7	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00297683481273003
ArgTCT	nuclear	7	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00148592575978468
ArgTCT	nuclear	7	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00370430422689799
ArgTCT	nuclear	7	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00256827900904693
ArgTCT	nuclear	7	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.0034916959148967
ArgTCT	nuclear	7	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00225695038128783
ArgTCT	nuclear	8	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00492530850833514
ArgTCT	nuclear	8	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00417741392845127
ArgTCT	nuclear	8	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00658542973670753
ArgTCT	nuclear	8	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00549648310487241
ArgTCT	nuclear	8	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00582552375438723
ArgTCT	nuclear	8	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00682784484036066
ArgTCT	nuclear	9	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00119073392509201
ArgTCT	nuclear	9	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00162610743523607
ArgTCT	nuclear	9	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00229492248400414
ArgTCT	nuclear	9	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00226325774906511
ArgTCT	nuclear	9	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00222527770742121
ArgTCT	nuclear	9	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.002313944077785
ArgTCT	nuclear	10	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.105975319333189
ArgTCT	nuclear	10	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.107042727374678
ArgTCT	nuclear	10	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.144991705850805
ArgTCT	nuclear	10	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.157165254418233
ArgTCT	nuclear	10	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.144570684227666
ArgTCT	nuclear	10	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.152081979733042
ArgTCT	nuclear	11	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00200259796492747
ArgTCT	nuclear	11	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00344846921610407
ArgTCT	nuclear	11	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00517604799381369
ArgTCT	nuclear	11	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00587470946724987
ArgTCT	nuclear	11	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.0053732315374317
ArgTCT	nuclear	11	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.0050382427703496
ArgTCT	nuclear	12	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00064949123186837
ArgTCT	nuclear	12	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00182236178086801
ArgTCT	nuclear	12	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00190827793506866
ArgTCT	nuclear	12	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00284889856823021
ArgTCT	nuclear	12	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00215291095270833
ArgTCT	nuclear	12	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00403515371199945
ArgTCT	nuclear	13	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00102836111712492
ArgTCT	nuclear	13	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00221487047213188
ArgTCT	nuclear	13	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.0014717437669157
ArgTCT	nuclear	13	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00254997773344802
ArgTCT	nuclear	13	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00189962731121323
ArgTCT	nuclear	13	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00369319153301645
ArgTCT	nuclear	14	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00124485819441438
ArgTCT	nuclear	14	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00398115958281933
ArgTCT	nuclear	14	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00138443693328511
ArgTCT	nuclear	14	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00425809678934622
ArgTCT	nuclear	14	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00126641820747549
ArgTCT	nuclear	14	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00465068563416886
ArgTCT	nuclear	15	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.000865988309157826
ArgTCT	nuclear	15	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00140181675451385
ArgTCT	nuclear	15	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00168377464858999
ArgTCT	nuclear	15	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00209854626867493
ArgTCT	nuclear	15	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00195390237724789
ArgTCT	nuclear	15	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00375018522951362
ArgTCT	nuclear	16	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00173197661831565
ArgTCT	nuclear	16	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00277559717393742
ArgTCT	nuclear	16	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00266909462813525
ArgTCT	nuclear	16	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00419709253734985
ArgTCT	nuclear	16	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.00282230343380251
ArgTCT	nuclear	16	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.00425172975868869
ArgTCT	nuclear	18	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00801039185970989
ArgTCT	nuclear	18	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.0104855893237636
ArgTCT	nuclear	18	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.0106639061077366
ArgTCT	nuclear	18	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.0117799210604979
ArgTCT	nuclear	18	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.0103665376126208
ArgTCT	nuclear	18	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.0142028291670941
ArgTCT	nuclear	19	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.0313379519376488
ArgTCT	nuclear	19	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.0415778849388808
ArgTCT	nuclear	19	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.0356087157164773
ArgTCT	nuclear	19	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.0517682082441146
ArgTCT	nuclear	19	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.0339038245829866
ArgTCT	nuclear	19	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.0553066830808513
ArgTCT	nuclear	20	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.009958865555315
ArgTCT	nuclear	20	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.0182516541437703
ArgTCT	nuclear	20	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.0146800204547439
ArgTCT	nuclear	20	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.0212050779939362
ArgTCT	nuclear	20	MSR_At3a.bbmerge.map-pos-count.txt	CC	-0.0194123819517314
ArgTCT	nuclear	20	MSR_At3a.bbmerge.map-pos-count.txt	CCA	0.0214980223187315
ArgTCT	nuclear	21	MSR_At1a.bbmerge.map-pos-count.txt	CC	-0.00281446200476294
ArgTCT	nuclear	21	MSR_At1a.bbmerge.map-pos-count.txt	CCA	0.00370079623191656
ArgTCT	nuclear	21	MSR_At2a.bbmerge.map-pos-count.txt	CC	-0.00215772603115607
ArgTCT	nuclear	21	MSR_At2a.bbmerge.map-pos-count.txt	CCA	0.00365415469458221
